timestamp,meter_id,usage_liters
2025-01-02 18:00:00,meter_000,24.975379363266764
2025-01-02 19:00:00,meter_000,26.723420594700613
2025-01-02 20:00:00,meter_000,25.674353146822106
2025-01-02 21:00:00,meter_000,23.252565096566293
2025-01-02 22:00:00,meter_000,19.989191220508385
2025-01-02 23:00:00,meter_000,16.17190598680587
2025-01-03 00:00:00,meter_000,5.990303731219486
2025-01-03 01:00:00,meter_000,5.903494093407086
2025-01-03 02:00:00,meter_000,7.500796885924055
2025-01-03 03:00:00,meter_000,8.331229822911592
2025-01-03 04:00:00,meter_000,11.51464772017653
2025-01-03 05:00:00,meter_000,16.262970482625143
2025-01-03 06:00:00,meter_000,20.985931132808506
2025-01-03 07:00:00,meter_000,22.87605263013166
2025-01-03 08:00:00,meter_000,20.78230756472132
2025-01-03 09:00:00,meter_000,16.166762441650345
2025-01-03 10:00:00,meter_000,38.22967807156226
2025-01-03 11:00:00,meter_000,8.546213858657921
2025-01-03 12:00:00,meter_000,7.457060620190127
2025-01-03 13:00:00,meter_000,8.075185569213696
2025-01-03 14:00:00,meter_000,9.362067959299711
2025-01-03 15:00:00,meter_000,12.01416186444842
2025-01-03 16:00:00,meter_000,13.470816021721896
2025-01-03 17:00:00,meter_000,17.154027311806296
2025-01-03 18:00:00,meter_000,19.159194591232524
2025-01-03 19:00:00,meter_000,18.948163668017358
2025-01-03 20:00:00,meter_000,18.708848610243592
2025-01-03 21:00:00,meter_000,16.73928837676254
2025-01-03 22:00:00,meter_000,13.822600772497934
2025-01-03 23:00:00,meter_000,11.361713905315332
2025-01-04 00:00:00,meter_000,5.7517463986817825
2025-01-04 01:00:00,meter_000,6.7138481532592795
2025-01-04 02:00:00,meter_000,7.036615511910245
2025-01-04 03:00:00,meter_000,8.674898182434143
2025-01-04 04:00:00,meter_000,11.715298749468852
2025-01-04 05:00:00,meter_000,15.949832426979995
2025-01-04 06:00:00,meter_000,20.781179115523404
2025-01-04 07:00:00,meter_000,23.05576526558986
2025-01-04 08:00:00,meter_000,20.59857053967102
2025-01-04 09:00:00,meter_000,16.523928244140652
2025-01-04 10:00:00,meter_000,11.592609688013225
2025-01-04 11:00:00,meter_000,8.594035025476966
2025-01-04 12:00:00,meter_000,7.860668139953148
2025-01-04 13:00:00,meter_000,8.170972876472854
2025-01-04 14:00:00,meter_000,9.33205763934037
2025-01-04 15:00:00,meter_000,11.916506181551318
2025-01-04 16:00:00,meter_000,44.084502575165466
2025-01-04 17:00:00,meter_000,17.019283536233452
2025-01-04 18:00:00,meter_000,18.97416952240633
2025-01-04 19:00:00,meter_000,19.448196695631665
2025-01-04 20:00:00,meter_000,18.89849219305361
2025-01-04 21:00:00,meter_000,16.490001077061923
2025-01-04 22:00:00,meter_000,14.48352997187693
2025-01-04 23:00:00,meter_000,11.529816847842861
2025-01-05 00:00:00,meter_000,8.226616032346186
2025-01-05 01:00:00,meter_000,8.880057848274943
2025-01-05 02:00:00,meter_000,9.148176397239956
2025-01-05 03:00:00,meter_000,11.078791447559675
2025-01-05 04:00:00,meter_000,15.449197443177708
2025-01-05 05:00:00,meter_000,22.632114744423703
2025-01-05 06:00:00,meter_000,28.530456556345403
2025-01-05 07:00:00,meter_000,32.13409545532545
2025-01-05 08:00:00,meter_000,28.32415615025956
2025-01-05 09:00:00,meter_000,23.01293766381103
2025-01-05 10:00:00,meter_000,16.15730232048217
2025-01-05 11:00:00,meter_000,11.9832098589553
2025-01-05 12:00:00,meter_000,10.418892621922499
2025-01-05 13:00:00,meter_000,11.219218066235898
2025-01-05 14:00:00,meter_000,13.013365175017936
2025-01-05 15:00:00,meter_000,16.309669007198835
2025-01-05 16:00:00,meter_000,19.666065308848125
2025-01-05 17:00:00,meter_000,23.296488996270703
2025-01-05 18:00:00,meter_000,25.85844902547146
2025-01-05 19:00:00,meter_000,26.952971028974325
2025-01-05 20:00:00,meter_000,26.048756643121937
2025-01-05 21:00:00,meter_000,22.76904743974732
2025-01-05 22:00:00,meter_000,19.25060704950863
2025-01-05 23:00:00,meter_000,16.19979693100203
2025-01-06 00:00:00,meter_000,7.389890284386757
2025-01-06 01:00:00,meter_000,7.471582543231133
2025-01-06 02:00:00,meter_000,8.199665419137194
2025-01-06 03:00:00,meter_000,10.160326798274252
2025-01-06 04:00:00,meter_000,13.776786483983518
2025-01-06 05:00:00,meter_000,19.468451893886634
2025-01-06 06:00:00,meter_000,25.38388988521888
2025-01-06 07:00:00,meter_000,27.455869968955806
2025-01-06 08:00:00,meter_000,25.462406882421433
2025-01-06 09:00:00,meter_000,19.269345292357972
2025-01-06 10:00:00,meter_000,14.403012184790331
2025-01-06 11:00:00,meter_000,46.03762993940055
2025-01-06 12:00:00,meter_000,9.341327458217657
2025-01-06 13:00:00,meter_000,10.014300930545799
2025-01-06 14:00:00,meter_000,11.889141446813777
2025-01-06 15:00:00,meter_000,14.310674538520646
2025-01-06 16:00:00,meter_000,16.68937881376306
2025-01-06 17:00:00,meter_000,20.02199902435836
2025-01-06 18:00:00,meter_000,22.581140285449724
2025-01-06 19:00:00,meter_000,23.648916196379243
2025-01-06 20:00:00,meter_000,22.904972782952967
2025-01-06 21:00:00,meter_000,20.178908213729407
2025-01-06 22:00:00,meter_000,17.263299916921422
2025-01-06 23:00:00,meter_000,13.802180013623012
2025-01-07 00:00:00,meter_000,5.593640888617465
2025-01-07 01:00:00,meter_000,5.511439129637142
2025-01-07 02:00:00,meter_000,6.175332340197315
2025-01-07 03:00:00,meter_000,7.520767514003367
2025-01-07 04:00:00,meter_000,10.665727330785707
2025-01-07 05:00:00,meter_000,15.76511922897688
2025-01-07 06:00:00,meter_000,19.62723388569997
2025-01-07 07:00:00,meter_000,22.531566150263878
2025-01-07 08:00:00,meter_000,20.05055823134964
2025-01-07 09:00:00,meter_000,15.56825059633368
2025-01-07 10:00:00,meter_000,10.841622236723603
2025-01-07 11:00:00,meter_000,8.46916523251424
2025-01-07 12:00:00,meter_000,7.1177717822869315
2025-01-07 13:00:00,meter_000,7.682366512600861
2025-01-07 14:00:00,meter_000,9.694168778508182
2025-01-07 15:00:00,meter_000,10.988455059601824
2025-01-07 16:00:00,meter_000,13.845759026254997
2025-01-07 17:00:00,meter_000,15.813590179307038
2025-01-07 18:00:00,meter_000,17.867496565314692
2025-01-07 19:00:00,meter_000,19.073195037967096
2025-01-07 20:00:00,meter_000,17.699694507024063
2025-01-07 21:00:00,meter_000,41.888235776901084
2025-01-07 22:00:00,meter_000,13.71996571791415
2025-01-07 23:00:00,meter_000,10.850867000049867
2025-01-08 00:00:00,meter_000,27.86901709928904
2025-01-08 01:00:00,meter_000,7.506052446369543
2025-01-08 02:00:00,meter_000,8.051189149165568
2025-01-08 03:00:00,meter_000,9.224406062216085
2025-01-08 04:00:00,meter_000,13.180545850657376
2025-01-08 05:00:00,meter_000,18.851219650664813
2025-01-08 06:00:00,meter_000,24.31971476141391
2025-01-08 07:00:00,meter_000,26.82779432601028
2025-01-08 08:00:00,meter_000,24.408778553140994
2025-01-08 09:00:00,meter_000,18.603303493178313
2025-01-08 10:00:00,meter_000,13.668858253255944
2025-01-08 11:00:00,meter_000,10.29124316165731
2025-01-08 12:00:00,meter_000,9.066036524964439
2025-01-08 13:00:00,meter_000,9.662503560364692
2025-01-08 14:00:00,meter_000,11.20828008522193
2025-01-08 15:00:00,meter_000,13.60653618790554
2025-01-08 16:00:00,meter_000,16.52021931800934
2025-01-08 17:00:00,meter_000,19.119086946051652
2025-01-08 18:00:00,meter_000,21.99266938274191
2025-01-08 19:00:00,meter_000,22.778597446528142
2025-01-08 20:00:00,meter_000,21.947867455798736
2025-01-08 21:00:00,meter_000,19.227919685059245
2025-01-08 22:00:00,meter_000,16.23289324681609
2025-01-08 23:00:00,meter_000,13.768312602226436
2025-01-09 00:00:00,meter_000,5.763474724914953
2025-01-09 01:00:00,meter_000,6.11123464559851
2025-01-09 02:00:00,meter_000,6.453657338466293
2025-01-09 03:00:00,meter_000,7.922906628098806
2025-01-09 04:00:00,meter_000,11.222928126546137
2025-01-09 05:00:00,meter_000,68.09233028030977
2025-01-09 06:00:00,meter_000,19.950187617696216
2025-01-09 07:00:00,meter_000,21.68350225972878
2025-01-09 08:00:00,meter_000,19.814185022070564
2025-01-09 09:00:00,meter_000,15.44896536133601
2025-01-09 10:00:00,meter_000,11.162709173155891
2025-01-09 11:00:00,meter_000,8.146015031280516
2025-01-09 12:00:00,meter_000,34.56315054843039
2025-01-09 13:00:00,meter_000,7.4044280060981755
2025-01-09 14:00:00,meter_000,8.927527165635205
2025-01-09 15:00:00,meter_000,10.905767112481588
2025-01-09 16:00:00,meter_000,13.94821847700235
2025-01-09 17:00:00,meter_000,16.09002820064931
2025-01-09 18:00:00,meter_000,18.193792589088286
2025-01-09 19:00:00,meter_000,18.174998976774
2025-01-09 20:00:00,meter_000,17.977005501004676
2025-01-09 21:00:00,meter_000,16.28642236131758
2025-01-09 22:00:00,meter_000,13.560748861492083
2025-01-09 23:00:00,meter_000,11.32703176632739
2025-01-10 00:00:00,meter_000,5.625117024607559
2025-01-10 01:00:00,meter_000,6.314528411186554
2025-01-10 02:00:00,meter_000,7.093973578275078
2025-01-10 03:00:00,meter_000,7.8075911282332555
2025-01-10 04:00:00,meter_000,10.825106393446823
2025-01-10 05:00:00,meter_000,15.891210797843407
2025-01-10 06:00:00,meter_000,20.360521754912313
2025-01-10 07:00:00,meter_000,21.65521163370996
2025-01-10 08:00:00,meter_000,19.808080028155672
2025-01-10 09:00:00,meter_000,15.448810217806392
2025-01-10 10:00:00,meter_000,10.71300015850626
2025-01-10 11:00:00,meter_000,8.017102623007519
2025-01-10 12:00:00,meter_000,7.002329542876361
2025-01-10 13:00:00,meter_000,7.436469639600981
2025-01-10 14:00:00,meter_000,8.966087971396115
2025-01-10 15:00:00,meter_000,11.091177025884482
2025-01-10 16:00:00,meter_000,13.970662555382136
2025-01-10 17:00:00,meter_000,15.743156588726642
2025-01-10 18:00:00,meter_000,18.17119895354284
2025-01-10 19:00:00,meter_000,18.525951498527586
2025-01-10 20:00:00,meter_000,17.878165490782816
2025-01-10 21:00:00,meter_000,16.2173617571484
2025-01-10 22:00:00,meter_000,13.212287710824736
2025-01-10 23:00:00,meter_000,11.127794887468646
2025-01-11 00:00:00,meter_000,6.719757216051057
2025-01-11 01:00:00,meter_000,6.977830294700588
2025-01-11 02:00:00,meter_000,7.529808262872666
2025-01-11 03:00:00,meter_000,9.841031076697059
2025-01-11 04:00:00,meter_000,12.479867662598785
2025-01-11 05:00:00,meter_000,17.744676179157764
2025-01-11 06:00:00,meter_000,22.844071479811994
2025-01-11 07:00:00,meter_000,25.048962508715984
2025-01-11 08:00:00,meter_000,22.856674640552832
2025-01-11 09:00:00,meter_000,18.289371317330016
2025-01-11 10:00:00,meter_000,13.228257122934787
2025-01-11 11:00:00,meter_000,9.407638190083828
2025-01-11 12:00:00,meter_000,8.188343382086211
2025-01-11 13:00:00,meter_000,8.982351571803834
2025-01-11 14:00:00,meter_000,10.22031865494054
2025-01-11 15:00:00,meter_000,12.924902262182112
2025-01-11 16:00:00,meter_000,15.700583084205222
2025-01-11 17:00:00,meter_000,18.097801804195917
2025-01-11 18:00:00,meter_000,21.12338095472567
2025-01-11 19:00:00,meter_000,21.996581425960883
2025-01-11 20:00:00,meter_000,20.511035499532912
2025-01-11 21:00:00,meter_000,18.41747895456691
2025-01-11 22:00:00,meter_000,15.723349305187622
2025-01-11 23:00:00,meter_000,12.83406943900128
2025-01-12 00:00:00,meter_000,4.115799903763677
2025-01-12 01:00:00,meter_000,4.596484446278973
2025-01-12 02:00:00,meter_000,4.335492250827497
2025-01-12 03:00:00,meter_000,5.158778474378285
2025-01-12 04:00:00,meter_000,7.06422103096037
2025-01-12 05:00:00,meter_000,10.330364693815765
2025-01-12 06:00:00,meter_000,13.546307817454172
2025-01-12 07:00:00,meter_000,15.351421705615131
2025-01-12 08:00:00,meter_000,45.36829665185143
2025-01-12 09:00:00,meter_000,10.634636349152133
2025-01-12 10:00:00,meter_000,7.547682601029819
2025-01-12 11:00:00,meter_000,5.971786694265821
2025-01-12 12:00:00,meter_000,5.676884635979227
2025-01-12 13:00:00,meter_000,5.060080869677983
2025-01-12 14:00:00,meter_000,5.971654670647179
2025-01-12 15:00:00,meter_000,7.801131691247695
2025-01-12 16:00:00,meter_000,9.40467301521098
2025-01-12 17:00:00,meter_000,11.433304072921866
2025-01-12 18:00:00,meter_000,12.345684781497061
2025-01-12 19:00:00,meter_000,12.551053270956906
2025-01-12 20:00:00,meter_000,12.347588520600809
2025-01-12 21:00:00,meter_000,11.224074402446178
2025-01-12 22:00:00,meter_000,9.443518779163199
2025-01-12 23:00:00,meter_000,7.645281684659741
2025-01-13 00:00:00,meter_000,4.471254910495826
2025-01-13 01:00:00,meter_000,4.603849304497525
2025-01-13 02:00:00,meter_000,5.045052195143634
2025-01-13 03:00:00,meter_000,5.8975511129104525
2025-01-13 04:00:00,meter_000,35.96860426422101
2025-01-13 05:00:00,meter_000,11.222172889746677
2025-01-13 06:00:00,meter_000,14.724901565648869
2025-01-13 07:00:00,meter_000,15.516944042728207
2025-01-13 08:00:00,meter_000,14.497812289236876
2025-01-13 09:00:00,meter_000,11.104802004424158
2025-01-13 10:00:00,meter_000,8.021355503461645
2025-01-13 11:00:00,meter_000,6.341177341758683
2025-01-13 12:00:00,meter_000,5.317501422613768
2025-01-13 13:00:00,meter_000,5.541685805722225
2025-01-13 14:00:00,meter_000,6.097810149396171
2025-01-13 15:00:00,meter_000,8.174680319763555
2025-01-13 16:00:00,meter_000,9.956464396450729
2025-01-13 17:00:00,meter_000,12.188787339171123
2025-01-13 18:00:00,meter_000,12.83620488838529
2025-01-13 19:00:00,meter_000,13.487137994028043
2025-01-13 20:00:00,meter_000,12.99413063847637
2025-01-13 21:00:00,meter_000,12.022697287339236
2025-01-13 22:00:00,meter_000,9.746023788034643
2025-01-13 23:00:00,meter_000,8.0383502906261
2025-01-14 00:00:00,meter_000,5.821143478212036
2025-01-14 01:00:00,meter_000,5.841978785179069
2025-01-14 02:00:00,meter_000,6.178612308024792
2025-01-14 03:00:00,meter_000,7.797000208788751
2025-01-14 04:00:00,meter_000,30.064184588468812
2025-01-14 05:00:00,meter_000,14.858645084719129
2025-01-14 06:00:00,meter_000,19.526433853693327
2025-01-14 07:00:00,meter_000,21.140660503991988
2025-01-14 08:00:00,meter_000,19.841570281318845
2025-01-14 09:00:00,meter_000,14.766246797370838
2025-01-14 10:00:00,meter_000,10.699410329469627
2025-01-14 11:00:00,meter_000,8.208148124769158
2025-01-14 12:00:00,meter_000,7.575530647397713
2025-01-14 13:00:00,meter_000,7.472471655356772
2025-01-14 14:00:00,meter_000,8.627403678805518
2025-01-14 15:00:00,meter_000,11.32323269808868
2025-01-14 16:00:00,meter_000,12.83257878202566
2025-01-14 17:00:00,meter_000,15.06160719332135
2025-01-14 18:00:00,meter_000,17.635897436076736
2025-01-14 19:00:00,meter_000,83.82881780235479
2025-01-14 20:00:00,meter_000,17.221699180654383
2025-01-14 21:00:00,meter_000,15.885590724260982
2025-01-14 22:00:00,meter_000,13.31149782400322
2025-01-14 23:00:00,meter_000,10.624851185946806
2025-01-15 00:00:00,meter_000,4.712424429340696
2025-01-15 01:00:00,meter_000,14.908432424999706
2025-01-15 02:00:00,meter_000,5.849318329306065
2025-01-15 03:00:00,meter_000,6.927859850942494
2025-01-15 04:00:00,meter_000,10.153433564342466
2025-01-15 05:00:00,meter_000,13.308214228414329
2025-01-15 06:00:00,meter_000,17.077713651085585
2025-01-15 07:00:00,meter_000,18.976511901934042
2025-01-15 08:00:00,meter_000,17.509863797536077
2025-01-15 09:00:00,meter_000,13.723979632188533
2025-01-15 10:00:00,meter_000,9.68710529117989
2025-01-15 11:00:00,meter_000,7.378531616636452
2025-01-15 12:00:00,meter_000,6.052965652259978
2025-01-15 13:00:00,meter_000,7.139804272473667
2025-01-15 14:00:00,meter_000,7.869606380065269
2025-01-15 15:00:00,meter_000,10.011246463103202
2025-01-15 16:00:00,meter_000,11.995655884544332
2025-01-15 17:00:00,meter_000,14.221908877362788
2025-01-15 18:00:00,meter_000,15.89483514627519
2025-01-15 19:00:00,meter_000,16.47086627682702
2025-01-15 20:00:00,meter_000,15.91551074738867
2025-01-15 21:00:00,meter_000,14.469139905750131
2025-01-15 22:00:00,meter_000,11.953648063313038
2025-01-15 23:00:00,meter_000,9.890776888960493
2025-01-16 00:00:00,meter_000,6.7391529314505965
2025-01-16 01:00:00,meter_000,7.340745764858665
2025-01-16 02:00:00,meter_000,7.358821190133476
2025-01-16 03:00:00,meter_000,9.781658989207603
2025-01-16 04:00:00,meter_000,12.823840032117003
2025-01-16 05:00:00,meter_000,17.736401110102264
2025-01-16 06:00:00,meter_000,23.374462111459476
2025-01-16 07:00:00,meter_000,89.07266185993979
2025-01-16 08:00:00,meter_000,23.59330390146799
2025-01-16 09:00:00,meter_000,18.01491124101576
2025-01-16 10:00:00,meter_000,12.876001324019779
2025-01-16 11:00:00,meter_000,9.165782112377972
2025-01-16 12:00:00,meter_000,8.412237453721449
2025-01-16 13:00:00,meter_000,8.283694590076355
2025-01-16 14:00:00,meter_000,10.07098012516628
2025-01-16 15:00:00,meter_000,13.136794082569105
2025-01-16 16:00:00,meter_000,16.08151408142666
2025-01-16 17:00:00,meter_000,18.90352783775751
2025-01-16 18:00:00,meter_000,20.695881435731472
2025-01-16 19:00:00,meter_000,21.770318282654298
2025-01-16 20:00:00,meter_000,20.96894691136016
2025-01-16 21:00:00,meter_000,18.45451948841338
2025-01-16 22:00:00,meter_000,16.284164735192743
2025-01-16 23:00:00,meter_000,13.163627902481506
2025-01-17 00:00:00,meter_000,5.146107472107889
2025-01-17 01:00:00,meter_000,5.345684653693291
2025-01-17 02:00:00,meter_000,5.8729949622556985
2025-01-17 03:00:00,meter_000,6.560082100339024
2025-01-17 04:00:00,meter_000,9.8130718454138
2025-01-17 05:00:00,meter_000,13.776016088803416
2025-01-17 06:00:00,meter_000,17.686488448284035
2025-01-17 07:00:00,meter_000,19.59692978294234
2025-01-17 08:00:00,meter_000,18.492949150762783
2025-01-17 09:00:00,meter_000,14.195589478396023
2025-01-17 10:00:00,meter_000,9.85001563066135
2025-01-17 11:00:00,meter_000,7.632370197902548
2025-01-17 12:00:00,meter_000,6.972801903308491
2025-01-17 13:00:00,meter_000,7.169575572762215
2025-01-17 14:00:00,meter_000,8.117267906391985
2025-01-17 15:00:00,meter_000,9.766002154200402
2025-01-17 16:00:00,meter_000,12.409187819323035
2025-01-17 17:00:00,meter_000,14.574410509379812
2025-01-17 18:00:00,meter_000,16.400645579811872
2025-01-17 19:00:00,meter_000,16.953621897181264
2025-01-17 20:00:00,meter_000,16.444395243282717
2025-01-17 21:00:00,meter_000,14.311108421656078
2025-01-17 22:00:00,meter_000,12.584112471331851
2025-01-17 23:00:00,meter_000,10.000525244238414
2025-01-18 00:00:00,meter_000,5.1550724966060795
2025-01-18 01:00:00,meter_000,4.484869088909203
2025-01-18 02:00:00,meter_000,5.589504911101937
2025-01-18 03:00:00,meter_000,6.315154247023457
2025-01-18 04:00:00,meter_000,8.480528742096311
2025-01-18 05:00:00,meter_000,12.110640672303937
2025-01-18 06:00:00,meter_000,15.664992734042322
2025-01-18 07:00:00,meter_000,17.37196844047226
2025-01-18 08:00:00,meter_000,70.99392308671224
2025-01-18 09:00:00,meter_000,12.124299352667567
2025-01-18 10:00:00,meter_000,8.771183468082173
2025-01-18 11:00:00,meter_000,7.15671870003372
2025-01-18 12:00:00,meter_000,6.255407505722855
2025-01-18 13:00:00,meter_000,6.179910509754376
2025-01-18 14:00:00,meter_000,7.112879321602688
2025-01-18 15:00:00,meter_000,8.757277412449286
2025-01-18 16:00:00,meter_000,10.88030660418016
2025-01-18 17:00:00,meter_000,12.390613030388947
2025-01-18 18:00:00,meter_000,14.084063975651777
2025-01-18 19:00:00,meter_000,14.233504170547763
2025-01-18 20:00:00,meter_000,14.270175292415205
2025-01-18 21:00:00,meter_000,12.863927891188862
2025-01-18 22:00:00,meter_000,30.640275637146004
2025-01-18 23:00:00,meter_000,9.165141054786808
2025-01-19 00:00:00,meter_000,7.8827794640366795
2025-01-19 01:00:00,meter_000,8.019486578055197
2025-01-19 02:00:00,meter_000,9.250092542609273
2025-01-19 03:00:00,meter_000,11.576703069723818
2025-01-19 04:00:00,meter_000,16.093455727017815
2025-01-19 05:00:00,meter_000,21.942579147628862
2025-01-19 06:00:00,meter_000,28.700421916405606
2025-01-19 07:00:00,meter_000,31.079697330591326
2025-01-19 08:00:00,meter_000,28.36626181203028
2025-01-19 09:00:00,meter_000,22.393621593866932
2025-01-19 10:00:00,meter_000,16.004532013455044
2025-01-19 11:00:00,meter_000,11.356475470585478
2025-01-19 12:00:00,meter_000,10.809373095003778
2025-01-19 13:00:00,meter_000,11.305569657774264
2025-01-19 14:00:00,meter_000,12.621907248132233
2025-01-19 15:00:00,meter_000,15.833003192376848
2025-01-19 16:00:00,meter_000,19.43482341029975
2025-01-19 17:00:00,meter_000,22.92638798629782
2025-01-19 18:00:00,meter_000,25.357407739258026
2025-01-19 19:00:00,meter_000,26.313224265661415
2025-01-19 20:00:00,meter_000,25.50614351702971
2025-01-19 21:00:00,meter_000,23.18482686657126
2025-01-19 22:00:00,meter_000,19.447956466703435
2025-01-19 23:00:00,meter_000,15.608076669777386
2025-01-20 00:00:00,meter_000,6.295924020371526
2025-01-20 01:00:00,meter_000,5.420643362339282
2025-01-20 02:00:00,meter_000,7.108894537975339
2025-01-20 03:00:00,meter_000,7.835932750471358
2025-01-20 04:00:00,meter_000,11.428197388228863
2025-01-20 05:00:00,meter_000,15.981033634771347
2025-01-20 06:00:00,meter_000,20.599591903764235
2025-01-20 07:00:00,meter_000,23.286292915674295
2025-01-20 08:00:00,meter_000,20.849157922031395
2025-01-20 09:00:00,meter_000,16.44867753941251
2025-01-20 10:00:00,meter_000,11.667886927187945
2025-01-20 11:00:00,meter_000,8.850759959055507
2025-01-20 12:00:00,meter_000,7.694356471737134
2025-01-20 13:00:00,meter_000,7.695491435661742
2025-01-20 14:00:00,meter_000,9.733319095977285
2025-01-20 15:00:00,meter_000,11.468263305495842
2025-01-20 16:00:00,meter_000,13.806021749547952
2025-01-20 17:00:00,meter_000,16.752895162179392
2025-01-20 18:00:00,meter_000,19.264438574415134
2025-01-20 19:00:00,meter_000,60.38276685147205
2025-01-20 20:00:00,meter_000,18.740213800168863
2025-01-20 21:00:00,meter_000,16.775184469559473
2025-01-20 22:00:00,meter_000,14.155392772658157
2025-01-20 23:00:00,meter_000,12.191205433355211
2025-01-21 00:00:00,meter_000,6.558796597466445
2025-01-21 01:00:00,meter_000,6.732587438127069
2025-01-21 02:00:00,meter_000,7.492041013402555
2025-01-21 03:00:00,meter_000,8.908439977176506
2025-01-21 04:00:00,meter_000,12.165909013602848
2025-01-21 05:00:00,meter_000,17.244043767542184
2025-01-21 06:00:00,meter_000,22.23435860322213
2025-01-21 07:00:00,meter_000,24.35708229726861
2025-01-21 08:00:00,meter_000,22.476990106713902
2025-01-21 09:00:00,meter_000,17.369675142017382
2025-01-21 10:00:00,meter_000,12.606489134094911
2025-01-21 11:00:00,meter_000,9.228101721966388
2025-01-21 12:00:00,meter_000,8.166235593082856
2025-01-21 13:00:00,meter_000,7.987878425198227
2025-01-21 14:00:00,meter_000,10.291277868355525
2025-01-21 15:00:00,meter_000,12.419583929076838
2025-01-21 16:00:00,meter_000,15.405406264385773
2025-01-21 17:00:00,meter_000,17.08996445544411
2025-01-21 18:00:00,meter_000,20.588376414869746
2025-01-21 19:00:00,meter_000,20.73293899711039
2025-01-21 20:00:00,meter_000,20.310533852883818
2025-01-21 21:00:00,meter_000,17.616084234849197
2025-01-21 22:00:00,meter_000,15.295490909473154
2025-01-21 23:00:00,meter_000,12.016755717745522
2025-01-22 00:00:00,meter_000,4.374185274917224
2025-01-22 01:00:00,meter_000,5.206523692836631
2025-01-22 02:00:00,meter_000,5.025711177673189
2025-01-22 03:00:00,meter_000,6.298977316858282
2025-01-22 04:00:00,meter_000,8.881740989590295
2025-01-22 05:00:00,meter_000,12.34581807438622
2025-01-22 06:00:00,meter_000,15.743781101006514
2025-01-22 07:00:00,meter_000,17.29534631202183
2025-01-22 08:00:00,meter_000,16.393748553974703
2025-01-22 09:00:00,meter_000,12.227964714445248
2025-01-22 10:00:00,meter_000,8.80464067461919
2025-01-22 11:00:00,meter_000,6.8245796339299485
2025-01-22 12:00:00,meter_000,6.059095897393252
2025-01-22 13:00:00,meter_000,26.321927565729958
2025-01-22 14:00:00,meter_000,7.258521981803145
2025-01-22 15:00:00,meter_000,8.369008809185633
2025-01-22 16:00:00,meter_000,11.132266702135071
2025-01-22 17:00:00,meter_000,12.31160730200539
2025-01-22 18:00:00,meter_000,14.193694885469265
2025-01-22 19:00:00,meter_000,62.80600083986402
2025-01-22 20:00:00,meter_000,14.08972856337176
2025-01-22 21:00:00,meter_000,12.729682927554274
2025-01-22 22:00:00,meter_000,10.759848673143695
2025-01-22 23:00:00,meter_000,8.808342016517113
2025-01-23 00:00:00,meter_000,6.129035376585967
2025-01-23 01:00:00,meter_000,5.940996536513005
2025-01-23 02:00:00,meter_000,6.2613875608963685
2025-01-23 03:00:00,meter_000,8.04649427181335
2025-01-23 04:00:00,meter_000,11.098576995534026
2025-01-23 05:00:00,meter_000,14.862768961055052
2025-01-23 06:00:00,meter_000,19.736708840873128
2025-01-23 07:00:00,meter_000,21.623957254398885
